Interval [start=0, end=149]
5.0488253 : 1.3233141
5.0524254 : 1.3233141
5.0560255 : 1.3233141
5.0596256 : 1.3233141
5.0632257 : 1.3233141
5.066826 : 1.3233141
5.070426 : 1.3233141
5.074026 : 1.3233141
5.077626 : 1.3233141
5.0812263 : 1.3233141
5.0848265 : 1.3233141
5.0884266 : 1.3233141
5.0920267 : 1.3233141
5.095627 : 1.3233141
5.099227 : 1.3233141
5.102827 : 1.2051122
5.106427 : 1.2051122
5.1100273 : 1.2051122
5.1136274 : 1.2051122
5.1172276 : 1.2051122
5.1208277 : 1.2051122
5.124428 : 1.2051122
5.128028 : 1.2051122
5.131628 : 1.2051122
5.135228 : 1.2051122
5.1388283 : 1.2051122
5.1424284 : 1.2051122
5.1460285 : 1.2051122
5.1496286 : 1.2051122
5.1532288 : 1.2051122
5.156829 : 1.2051122
5.160429 : 1.2051122
5.164029 : 1.2051122
5.1676292 : 1.2051122
5.1712294 : 1.2051122
5.1748295 : 1.2051122
5.1784296 : 1.2051122
5.1820297 : 1.2051122
5.18563 : 1.2051122
5.18923 : 1.2051122
5.19283 : 1.2051122
5.19643 : 1.2051122
5.2000303 : 1.1605395
5.2036304 : 1.1605395
5.2072306 : 1.1605395
5.2108307 : 1.1605395
5.214431 : 1.1605395
5.218031 : 1.1605395
5.221631 : 1.1605395
5.225231 : 1.1605395
5.2288313 : 1.1605395
5.2324314 : 1.1605395
5.2360315 : 1.1605395
5.2396317 : 1.1605395
5.243232 : 1.1605395
5.246832 : 1.1605395
5.250432 : 1.1605395
5.254032 : 1.1605395
5.2576323 : 1.1605395
5.2612324 : 1.1605395
5.2648325 : 1.1605395
5.2684326 : 1.1605395
5.2720327 : 1.1605395
5.275633 : 1.1605395
5.279233 : 1.1605395
5.282833 : 1.1605395
5.286433 : 1.1605395
5.2900333 : 1.1605395
5.2936335 : 1.1605395
5.2972336 : 1.1605395
5.3008337 : 1.1397958
5.304434 : 1.1397958
5.308034 : 1.1397958
5.311634 : 1.1397958
5.315234 : 1.1397958
5.3188343 : 1.1397958
5.3224344 : 1.1397958
5.3260345 : 1.1397958
5.3296347 : 1.1397958
5.333235 : 1.1397958
5.336835 : 1.1397958
5.340435 : 1.1397958
5.344035 : 1.1397958
5.3476353 : 1.1397958
5.3512354 : 1.1397958
5.3548355 : 1.1397958
5.3584356 : 1.1397958
5.3620358 : 1.1397958
5.365636 : 1.1397958
5.369236 : 1.1397958
5.372836 : 1.1397958
5.376436 : 1.1397958
5.3800364 : 1.1397958
5.3836365 : 1.1397958
5.3872366 : 1.1397958
5.3908367 : 1.1397958
5.394437 : 1.1397958
5.398037 : 1.1397958
5.401637 : 1.033839
5.405237 : 1.033839
5.4088373 : 1.033839
5.4124374 : 1.033839
5.4160376 : 1.033839
5.4196377 : 1.033839
5.423238 : 1.033839
5.426838 : 1.033839
5.430438 : 1.033839
5.434038 : 1.033839
5.4376383 : 1.033839
5.4412384 : 1.033839
5.4448385 : 1.033839
5.4484386 : 1.033839
5.452039 : 1.033839
5.455639 : 1.033839
5.459239 : 1.033839
5.462839 : 1.033839
5.4664392 : 1.033839
5.4700394 : 1.033839
5.4736395 : 1.033839
5.4772396 : 1.033839
5.4808397 : 1.033839
5.48444 : 1.033839
5.48804 : 1.033839
5.49164 : 1.033839
5.49524 : 1.033839
5.4988403 : 1.033839
5.5024405 : 1.0277297
5.5060406 : 1.0277297
5.5096407 : 1.0277297
5.513241 : 1.0277297
5.516841 : 1.0277297
5.520441 : 1.0277297
5.524041 : 1.0277297
5.5276413 : 1.0277297
5.5312414 : 1.0277297
5.5348415 : 1.0277297
5.5384417 : 1.0277297
5.542042 : 1.0277297
5.545642 : 1.0277297
5.549242 : 1.0277297
5.552842 : 1.0277297
5.5564423 : 1.0277297
5.5600424 : 1.0277297
5.5636425 : 1.0277297
5.5672426 : 1.0277297
5.5708427 : 1.0277297
5.574443 : 1.0277297
5.578043 : 1.0277297
5.581643 : 1.0277297
5.585243 : 1.0277297
5.5888433 : 1.0277297
5.5924435 : 1.0277297
5.5960436 : 1.0277297
5.5996437 : 1.0277297
5.603244 : 1.0891976
5.606844 : 1.0891976
5.610444 : 1.0891976
5.614044 : 1.0891976
5.6176443 : 1.0891976
5.6212444 : 1.0891976
5.6248446 : 1.0891976
5.6284447 : 1.0891976
5.632045 : 1.0891976
5.635645 : 1.0891976
5.639245 : 1.0891976
5.642845 : 1.0891976
5.6464453 : 1.0891976
5.6500454 : 1.0891976
5.6536455 : 1.0891976
5.6572456 : 1.0891976
5.6608458 : 1.0891976
5.664446 : 1.0891976
5.668046 : 1.0891976
5.671646 : 1.0891976
5.6752462 : 1.0891976
5.6788464 : 1.0891976
5.6824465 : 1.0891976
5.6860466 : 1.0891976
5.6896467 : 1.0891976
5.693247 : 1.0891976
5.696847 : 1.0891976
5.700447 : 1.068922
5.704047 : 1.068922
5.7076473 : 1.068922
5.7112474 : 1.068922
5.7148476 : 1.068922
5.7184477 : 1.068922
5.722048 : 1.068922
5.725648 : 1.068922
5.729248 : 1.068922
5.732848 : 1.068922
5.7364483 : 1.068922
5.7400484 : 1.068922
5.7436485 : 1.068922
5.7472486 : 1.068922
5.750849 : 1.068922
5.754449 : 1.068922
5.758049 : 1.068922
5.761649 : 1.068922
5.7652493 : 1.068922
5.7688494 : 1.068922
5.7724495 : 1.068922
5.7760496 : 1.068922
5.7796497 : 1.068922
5.78325 : 1.068922
5.78685 : 1.068922
5.79045 : 1.068922
5.79405 : 1.068922
5.7976503 : 1.068922
5.8012505 : 1.097573
5.8048506 : 1.097573
5.8084507 : 1.097573
5.812051 : 1.097573
5.815651 : 1.097573
5.819251 : 1.097573
5.822851 : 1.097573
5.8264513 : 1.097573
5.8300514 : 1.097573
5.8336515 : 1.097573
5.8372517 : 1.097573
5.840852 : 1.097573
5.844452 : 1.097573
5.848052 : 1.097573
5.851652 : 1.097573
5.8552523 : 1.097573
5.8588524 : 1.097573
5.8624525 : 1.097573
5.8660526 : 1.097573
5.8696527 : 1.097573
5.873253 : 1.097573
5.876853 : 1.097573
5.880453 : 1.097573
5.884053 : 1.097573
5.8876534 : 1.097573
5.8912535 : 1.097573
5.8948536 : 1.097573
5.8984537 : 1.097573
5.902054 : 1.1208802
5.905654 : 1.1208802
5.909254 : 1.1208802
5.912854 : 1.1208802
5.9164543 : 1.1208802
5.9200544 : 1.1208802
5.9236546 : 1.1208802
5.9272547 : 1.1208802
5.930855 : 1.1208802
5.934455 : 1.1208802
5.938055 : 1.1208802
5.941655 : 1.1208802
5.9452553 : 1.1208802
5.9488554 : 1.1208802
5.9524555 : 1.1208802
5.9560556 : 1.1208802
5.959656 : 1.1208802
5.963256 : 1.1208802
5.966856 : 1.1208802
5.970456 : 1.1208802
5.9740562 : 1.1208802
5.9776564 : 1.1208802
5.9812565 : 1.1208802
5.9848566 : 1.1208802
5.9884567 : 1.1208802
5.992057 : 1.1208802
5.995657 : 1.1208802
5.999257 : 1.1208802
6.002857 : 1.160588
6.0064573 : 1.160588
6.0100574 : 1.160588
6.0136576 : 1.160588
6.0172577 : 1.160588
6.020858 : 1.160588
6.024458 : 1.160588
6.028058 : 1.160588
6.031658 : 1.160588
6.0352583 : 1.160588
6.0388584 : 1.160588
6.0424585 : 1.160588
6.0460587 : 1.160588
6.049659 : 1.160588
6.053259 : 1.160588
6.056859 : 1.160588
6.060459 : 1.160588
6.0640593 : 1.160588
6.0676594 : 1.160588
6.0712595 : 1.160588
6.0748596 : 1.160588
6.0784597 : 1.160588
6.08206 : 1.160588
6.08566 : 1.160588
6.08926 : 1.160588
6.09286 : 1.160588
6.0964603 : 1.160588
6.1000605 : 1.191734
6.1036606 : 1.191734
6.1072607 : 1.191734
6.110861 : 1.191734
6.114461 : 1.191734
6.118061 : 1.191734
6.121661 : 1.191734
6.1252613 : 1.191734
6.1288614 : 1.191734
6.1324615 : 1.191734
6.1360617 : 1.191734
6.139662 : 1.191734
6.143262 : 1.191734
6.146862 : 1.191734
6.150462 : 1.191734
6.1540623 : 1.191734
6.1576624 : 1.191734
6.1612625 : 1.191734
6.1648626 : 1.191734
6.1684628 : 1.191734
6.172063 : 1.191734
6.175663 : 1.191734
6.179263 : 1.191734
6.182863 : 1.191734
6.1864634 : 1.191734
6.1900635 : 1.191734
6.1936636 : 1.191734
6.1972637 : 1.191734
6.200864 : 1.2208762
6.204464 : 1.2208762
6.208064 : 1.2208762
6.211664 : 1.2208762
6.2152643 : 1.2208762
6.2188644 : 1.2208762
6.2224646 : 1.2208762
6.2260647 : 1.2208762
6.229665 : 1.2208762
6.233265 : 1.2208762
6.236865 : 1.2208762
6.240465 : 1.2208762
6.2440653 : 1.2208762
6.2476654 : 1.2208762
6.2512655 : 1.2208762
6.2548656 : 1.2208762
6.258466 : 1.2208762
6.262066 : 1.2208762
6.265666 : 1.2208762
6.269266 : 1.2208762
6.2728662 : 1.2208762
6.2764664 : 1.2208762
6.2800665 : 1.2208762
6.2836666 : 1.2208762
6.2872667 : 1.2208762
6.290867 : 1.2208762
6.294467 : 1.2208762
6.298067 : 1.2208762
6.301667 : 1.3022482
6.3052673 : 1.3022482
6.3088675 : 1.3022482
6.3124676 : 1.3022482
6.3160677 : 1.3022482
6.319668 : 1.3022482
6.323268 : 1.3022482
6.326868 : 1.3022482
6.330468 : 1.3022482
6.3340683 : 1.3022482
6.3376684 : 1.3022482
6.3412685 : 1.3022482
6.3448687 : 1.3022482
6.348469 : 1.3022482
6.352069 : 1.3022482
6.355669 : 1.3022482
6.359269 : 1.3022482
6.3628693 : 1.3022482
6.3664694 : 1.3022482
6.3700695 : 1.3022482
6.3736696 : 1.3022482
6.3772697 : 1.3022482
6.38087 : 1.3022482
6.38447 : 1.3022482
6.38807 : 1.3022482
6.39167 : 1.3022482
6.3952703 : 1.3022482
6.3988705 : 1.3022482
6.4024706 : 1.3608264
6.4060707 : 1.3608264
6.409671 : 1.3608264
6.413271 : 1.3608264
6.416871 : 1.3608264
6.420471 : 1.3608264
6.4240713 : 1.3608264
6.4276714 : 1.3608264
6.4312716 : 1.3608264
6.4348717 : 1.3608264
6.438472 : 1.3608264
6.442072 : 1.3608264
6.445672 : 1.3608264
6.449272 : 1.3608264
6.4528723 : 1.3608264
6.4564724 : 1.3608264
6.4600725 : 1.3608264
6.4636726 : 1.3608264
6.4672728 : 1.3608264
6.470873 : 1.3608264
6.474473 : 1.3608264
6.478073 : 1.3608264
6.4816732 : 1.3608264
6.4852734 : 1.3608264
6.4888735 : 1.3608264
6.4924736 : 1.3608264
6.4960737 : 1.3608264
6.499674 : 1.3608264
6.503274 : 1.4043334
6.506874 : 1.4043334
6.510474 : 1.4043334
6.5140743 : 1.4043334
6.5176744 : 1.4043334
6.5212746 : 1.4043334
6.5248747 : 1.4043334
6.528475 : 1.4043334
6.532075 : 1.4043334
6.535675 : 1.4043334
6.539275 : 1.4043334
6.5428753 : 1.4043334
6.5464754 : 1.4043334
6.5500755 : 1.4043334
6.5536757 : 1.4043334
6.557276 : 1.4043334
6.560876 : 1.4043334
6.564476 : 1.4043334
6.568076 : 1.4043334
6.5716763 : 1.4043334
6.5752764 : 1.4043334
6.5788765 : 1.4043334
6.5824766 : 1.4043334
6.5860767 : 1.4043334
6.589677 : 1.4043334
6.593277 : 1.4043334
6.596877 : 1.4043334
6.600477 : 1.3968325
6.6040773 : 1.3968325
6.6076775 : 1.3968325
6.6112776 : 1.3968325
6.6148777 : 1.3968325
6.618478 : 1.3968325
6.622078 : 1.3968325
6.625678 : 1.3968325
6.629278 : 1.3968325
6.6328783 : 1.3968325
6.6364784 : 1.3968325
6.6400785 : 1.3968325
6.6436787 : 1.3968325
6.647279 : 1.3968325
6.650879 : 1.3968325
6.654479 : 1.3968325
6.658079 : 1.3968325
6.6616793 : 1.3968325
6.6652794 : 1.3968325
6.6688795 : 1.3968325
6.6724796 : 1.3968325
6.6760798 : 1.3968325
6.67968 : 1.3968325
6.68328 : 1.3968325
6.68688 : 1.3968325
6.69048 : 1.3968325
6.6940804 : 1.3968325
6.6976805 : 1.3968325
6.7012806 : 1.4358743
6.7048807 : 1.4358743
6.708481 : 1.4358743
6.712081 : 1.4358743
6.715681 : 1.4358743
6.719281 : 1.4358743
6.7228813 : 1.4358743
6.7264814 : 1.4358743
6.7300816 : 1.4358743
6.7336817 : 1.4358743
6.737282 : 1.4358743
6.740882 : 1.4358743
6.744482 : 1.4358743
6.748082 : 1.4358743
6.7516823 : 1.4358743
6.7552824 : 1.4358743
6.7588825 : 1.4358743
6.7624826 : 1.4358743
6.766083 : 1.4358743
6.769683 : 1.4358743
6.773283 : 1.4358743
6.776883 : 1.4358743
6.7804832 : 1.4358743
6.7840834 : 1.4358743
6.7876835 : 1.4358743
6.7912836 : 1.4358743
6.7948837 : 1.4358743
6.798484 : 1.4358743
6.802084 : 1.449601
6.805684 : 1.449601
6.809284 : 1.449601
6.8128843 : 1.449601
6.8164845 : 1.449601
6.8200846 : 1.449601
6.8236847 : 1.449601
6.827285 : 1.449601
6.830885 : 1.449601
6.834485 : 1.449601
6.838085 : 1.449601
6.8416853 : 1.449601
6.8452854 : 1.449601
6.8488855 : 1.449601
6.8524857 : 1.449601
6.856086 : 1.449601
6.859686 : 1.449601
6.863286 : 1.449601
6.866886 : 1.449601
6.8704863 : 1.449601
6.8740864 : 1.449601
6.8776865 : 1.449601
6.8812866 : 1.449601
6.8848867 : 1.449601
6.888487 : 1.449601
6.892087 : 1.449601
6.895687 : 1.449601
6.899287 : 1.449601
6.9028873 : 1.4718783
6.9064875 : 1.4718783
6.9100876 : 1.4718783
6.9136877 : 1.4718783
6.917288 : 1.4718783
6.920888 : 1.4718783
6.924488 : 1.4718783
6.928088 : 1.4718783
6.9316883 : 1.4718783
6.9352884 : 1.4718783
6.9388885 : 1.4718783
6.9424887 : 1.4718783
6.946089 : 1.4718783
6.949689 : 1.4718783
6.953289 : 1.4718783
6.956889 : 1.4718783
6.9604893 : 1.4718783
6.9640894 : 1.4718783
6.9676895 : 1.4718783
6.9712896 : 1.4718783
6.9748898 : 1.4718783
6.97849 : 1.4718783
6.98209 : 1.4718783
6.98569 : 1.4718783
6.98929 : 1.4718783
6.9928904 : 1.4718783
6.9964905 : 1.4718783
7.0000906 : 1.4477967
7.0036907 : 1.4477967
7.007291 : 1.4477967
7.010891 : 1.4477967
7.014491 : 1.4477967
7.018091 : 1.4477967
7.0216913 : 1.4477967
7.0252914 : 1.4477967
7.0288916 : 1.4477967
7.0324917 : 1.4477967
7.036092 : 1.4477967
7.039692 : 1.4477967
7.043292 : 1.4477967
7.046892 : 1.4477967
7.0504923 : 1.4477967
7.0540924 : 1.4477967
7.0576925 : 1.4477967
7.0612926 : 1.4477967
7.064893 : 1.4477967
7.068493 : 1.4477967
7.072093 : 1.4477967
7.075693 : 1.4477967
7.0792933 : 1.4477967
7.0828934 : 1.4477967
7.0864935 : 1.4477967
7.0900936 : 1.4477967
7.0936937 : 1.4477967
7.097294 : 1.4477967
7.100894 : 1.4601101
7.104494 : 1.4601101
7.108094 : 1.4601101
7.1116943 : 1.4601101
7.1152945 : 1.4601101
7.1188946 : 1.4601101
7.1224947 : 1.4601101
7.126095 : 1.4601101
7.129695 : 1.4601101
7.133295 : 1.4601101
7.136895 : 1.4601101
7.1404953 : 1.4601101
7.1440954 : 1.4601101
7.1476955 : 1.4601101
7.1512957 : 1.4601101
7.154896 : 1.4601101
7.158496 : 1.4601101
7.162096 : 1.4601101
7.165696 : 1.4601101
7.1692963 : 1.4601101
7.1728964 : 1.4601101
7.1764965 : 1.4601101
7.1800966 : 1.4601101
7.1836967 : 1.4601101
7.187297 : 1.4601101
7.190897 : 1.4601101
7.194497 : 1.4601101
7.198097 : 1.4601101
7.2016973 : 1.4960076
7.2052975 : 1.4960076
7.2088976 : 1.4960076
7.2124977 : 1.4960076
7.216098 : 1.4960076
7.219698 : 1.4960076
7.223298 : 1.4960076
7.226898 : 1.4960076
7.2304983 : 1.4960076
7.2340984 : 1.4960076
7.2376986 : 1.4960076
7.2412987 : 1.4960076
7.244899 : 1.4960076
7.248499 : 1.4960076
7.252099 : 1.4960076
7.255699 : 1.4960076
7.2592993 : 1.4960076
7.2628994 : 1.4960076
7.2664995 : 1.4960076
7.2700996 : 1.4960076
7.2736998 : 1.4960076
7.2773 : 1.4960076
7.2809 : 1.4960076
7.2845 : 1.4960076
7.2881002 : 1.4960076
7.2917004 : 1.4960076
7.2953005 : 1.4960076
7.2989006 : 1.4960076
7.3025007 : 1.5076439
7.306101 : 1.5076439
7.309701 : 1.5076439
7.313301 : 1.5076439
7.316901 : 1.5076439
7.3205013 : 1.5076439
7.3241014 : 1.5076439
7.3277016 : 1.5076439
7.3313017 : 1.5076439
7.334902 : 1.5076439
7.338502 : 1.5076439
7.342102 : 1.5076439
7.345702 : 1.5076439
7.3493023 : 1.5076439
7.3529024 : 1.5076439
7.3565025 : 1.5076439
7.3601027 : 1.5076439
7.363703 : 1.5076439
7.367303 : 1.5076439
7.370903 : 1.5076439
7.374503 : 1.5076439
7.3781033 : 1.5076439
7.3817034 : 1.5076439
7.3853035 : 1.5076439
7.3889036 : 1.5076439
7.3925037 : 1.5076439
7.396104 : 1.5076439
7.399704 : 1.5076439
7.403304 : 1.5191238
7.406904 : 1.5191238
7.4105043 : 1.5191238
7.4141045 : 1.5191238
7.4177046 : 1.5191238
7.4213047 : 1.5191238
7.424905 : 1.5191238
7.428505 : 1.5191238
7.432105 : 1.5191238
7.435705 : 1.5191238
7.4393053 : 1.5191238
7.4429054 : 1.5191238
7.4465055 : 1.5191238
7.4501057 : 1.5191238
7.453706 : 1.5191238
7.457306 : 1.5191238
7.460906 : 1.5191238
7.464506 : 1.5191238
7.4681063 : 1.5191238
7.4717064 : 1.5191238
7.4753065 : 1.5191238
7.4789066 : 1.5191238
7.4825068 : 1.5191238
7.486107 : 1.5191238
7.489707 : 1.5191238
7.493307 : 1.5191238
7.496907 : 1.5191238
7.5005074 : 1.5191238
7.5041075 : 1.5191238
7.5077076 : 1.5191238
7.5113077 : 1.5191238
7.514908 : 1.5191238
7.518508 : 1.5191238
7.522108 : 1.5191238
7.525708 : 1.5191238
7.5293083 : 1.5191238
7.5329084 : 1.5191238
7.5365086 : 1.5191238
7.5401087 : 1.5191238
7.543709 : 1.5191238
7.547309 : 1.5191238
7.550909 : 1.5191238
7.554509 : 1.5191238
7.5581093 : 1.5191238
7.5617094 : 1.5191238
7.5653095 : 1.5191238
7.5689096 : 1.5191238
7.57251 : 1.5191238
7.57611 : 1.5191238
7.57971 : 1.5191238
7.58331 : 1.5191238
7.5869102 : 1.5191238
7.5905104 : 1.5191238
7.5941105 : 1.5191238
7.5977106 : 1.5191238
7.6013107 : 1.5304519
7.604911 : 1.5304519
7.608511 : 1.5304519
7.612111 : 1.5304519
7.615711 : 1.5304519
7.6193113 : 1.5304519
7.6229115 : 1.5304519
7.6265116 : 1.5304519
7.6301117 : 1.5304519
7.633712 : 1.5304519
7.637312 : 1.5304519
7.640912 : 1.5304519
7.644512 : 1.5304519
7.6481123 : 1.5304519
7.6517124 : 1.5304519
7.6553125 : 1.5304519
7.6589127 : 1.5304519
7.662513 : 1.5304519
7.666113 : 1.5304519
7.669713 : 1.5304519
7.673313 : 1.5304519
7.6769133 : 1.5304519
7.6805134 : 1.5304519
7.6841135 : 1.5304519
7.6877136 : 1.5304519
7.6913137 : 1.5304519
7.694914 : 1.5304519
7.698514 : 1.5304519
7.702114 : 1.5743314
7.705714 : 1.5743314
7.7093143 : 1.5743314
7.7129145 : 1.5743314
7.7165146 : 1.5743314
7.7201147 : 1.5743314
7.723715 : 1.5743314
7.727315 : 1.5743314
7.730915 : 1.5743314
7.734515 : 1.5743314
7.7381153 : 1.5743314
7.7417154 : 1.5743314
7.7453156 : 1.5743314
7.7489157 : 1.5743314
7.752516 : 1.5743314
7.756116 : 1.5743314
7.759716 : 1.5743314
7.763316 : 1.5743314
7.7669163 : 1.5743314
7.7705164 : 1.5743314
7.7741165 : 1.5743314
7.7777166 : 1.5743314
7.7813168 : 1.5743314
7.784917 : 1.5743314
7.788517 : 1.5743314
7.792117 : 1.5743314
7.7957172 : 1.5743314
7.7993174 : 1.5743314
7.8029175 : 1.5743314
7.8065176 : 1.5743314
7.8101177 : 1.5743314
7.813718 : 1.5743314
7.817318 : 1.5743314
7.820918 : 1.5743314
7.824518 : 1.5743314
7.8281183 : 1.5743314
7.8317184 : 1.5743314
7.8353186 : 1.5743314
7.8389187 : 1.5743314
7.842519 : 1.5743314
7.846119 : 1.5743314
7.849719 : 1.5743314
7.853319 : 1.5743314
7.8569193 : 1.5743314
7.8605194 : 1.5743314
7.8641195 : 1.5743314
7.8677197 : 1.5743314
7.87132 : 1.5743314
7.87492 : 1.5743314
7.87852 : 1.5743314
7.88212 : 1.5743314
7.8857203 : 1.5743314
7.8893204 : 1.5743314
7.8929205 : 1.5743314
GET! DIVIDE : Interval [start=0, end=149]
Interval [start=59, end=149]
5.6036 : 1.0891976
5.6072 : 1.0891976
5.6108003 : 1.0891976
5.6144004 : 1.0891976
5.6180005 : 1.0891976
5.6216006 : 1.0891976
5.6252007 : 1.0891976
5.628801 : 1.0891976
5.632401 : 1.0891976
5.636001 : 1.0891976
5.639601 : 1.0891976
5.6432014 : 1.0891976
5.6468015 : 1.0891976
5.6504016 : 1.0891976
5.6540017 : 1.0891976
5.657602 : 1.0891976
5.661202 : 1.0891976
5.664802 : 1.0891976
5.668402 : 1.0891976
5.6720023 : 1.0891976
5.6756024 : 1.0891976
5.6792026 : 1.0891976
5.6828027 : 1.0891976
5.686403 : 1.0891976
5.690003 : 1.0891976
5.693603 : 1.0891976
5.697203 : 1.0891976
5.7008033 : 1.068922
5.7044034 : 1.068922
5.7080035 : 1.068922
5.7116036 : 1.068922
5.715204 : 1.068922
5.718804 : 1.068922
5.722404 : 1.068922
5.726004 : 1.068922
5.7296042 : 1.068922
5.7332044 : 1.068922
5.7368045 : 1.068922
5.7404046 : 1.068922
5.7440047 : 1.068922
5.747605 : 1.068922
5.751205 : 1.068922
5.754805 : 1.068922
5.758405 : 1.068922
5.7620053 : 1.068922
5.7656054 : 1.068922
5.7692056 : 1.068922
5.7728057 : 1.068922
5.776406 : 1.068922
5.780006 : 1.068922
5.783606 : 1.068922
5.787206 : 1.068922
5.7908063 : 1.068922
